日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-28,601318,72.64,71.36,73.02,71.09,1061087,8642469632.0,2.63,-2.89,-2.12,0.98
2021-01-29,601318,71.34,69.52,71.88,68.94,1269800,10098743808.0,4.12,-2.58,-1.84,1.17
2021-02-01,601318,69.54,69.71,70.18,68.81,724901,5729483264.0,1.97,0.27,0.19,0.67
2021-02-02,601318,69.72,68.62,69.89,68.39,988364,7742175232.0,2.15,-1.56,-1.09,0.91
2021-02-03,601318,68.18,66.98,68.18,65.74,1343843,10255482624.0,3.56,-2.39,-1.64,1.24
2021-02-04,601318,68.44,70.06,70.76,68.14,1416548,11200715008.0,3.91,4.6,3.08,1.31
2021-02-05,601318,70.44,70.16,70.72,69.05,845572,6724535296.0,2.38,0.14,0.1,0.78
2021-02-08,601318,70.17,69.01,70.87,68.72,796547,6286929408.0,3.06,-1.64,-1.15,0.74
2021-02-09,601318,69.0,68.57,69.0,67.24,914122,7082936064.0,2.55,-0.64,-0.44,0.84
2021-02-10,601318,68.34,69.69,70.25,67.93,919687,7280622336.0,3.38,1.63,1.12,0.85
2021-02-18,601318,71.94,72.82,73.3,71.33,1466782,12007277056.0,2.83,4.49,3.13,1.35
2021-02-19,601318,72.44,74.64,75.0,72.12,1240618,10401612544.0,3.95,2.5,1.82,1.15
2021-02-22,601318,74.69,73.44,75.73,73.02,1130341,9477375232.0,3.63,-1.61,-1.2,1.04
2021-02-23,601318,72.96,74.76,75.63,72.94,1016600,8580570624.0,3.66,1.8,1.32,0.94
2021-02-24,601318,73.94,74.22,76.2,72.94,1173555,9899984128.0,4.36,-0.72,-0.54,1.08
2021-02-25,601318,74.96,77.58,78.72,73.79,1897490,16396558848.0,6.64,4.53,3.36,1.75
2021-02-26,601318,76.24,75.62,77.57,75.62,1180455,10161432064.0,2.51,-2.53,-1.96,1.09
2021-03-01,601318,76.44,75.28,76.82,74.28,823008,6965448448.0,3.36,-0.45,-0.34,0.76
2021-03-02,601318,75.28,73.67,75.39,73.04,852274,7125570304.0,3.12,-2.14,-1.61,0.79
2021-03-03,601318,73.14,77.19,77.38,73.07,1166971,10011296000.0,5.85,4.78,3.52,1.08
2021-03-04,601318,76.44,76.74,77.89,76.24,949746,8227101696.0,2.14,-0.58,-0.45,0.88
2021-03-05,601318,75.93,74.94,76.73,73.78,814176,6869464576.0,3.84,-2.35,-1.8,0.75
2021-03-08,601318,75.64,75.39,78.22,75.19,1050357,9048690432.0,4.04,0.6,0.45,0.97
2021-03-09,601318,75.94,74.49,76.7,74.24,982175,8338463744.0,3.26,-1.19,-0.9,0.91
2021-03-10,601318,75.06,73.72,75.07,73.56,648001,5431067904.0,2.03,-1.03,-0.77,0.6
2021-03-11,601318,74.34,76.8,76.8,74.24,912521,7777369088.0,3.47,4.18,3.08,0.84
2021-03-12,601318,76.95,75.99,77.04,75.57,646812,5539348992.0,1.91,-1.05,-0.81,0.6
2021-03-15,601318,75.8,75.55,75.94,74.65,545513,4629850112.0,1.7,-0.58,-0.44,0.5
2021-03-16,601318,75.74,75.84,76.04,74.85,543540,4624281600.0,1.58,0.38,0.29,0.5
2021-03-17,601318,75.44,72.98,75.44,72.85,1064785,8863828480.0,3.42,-3.77,-2.86,0.98
2021-03-18,601318,72.74,71.86,73.22,71.51,803121,6548492032.0,2.34,-1.53,-1.12,0.74
2021-03-19,601318,71.64,70.08,71.74,69.95,961024,7701437184.0,2.49,-2.48,-1.78,0.89
2021-03-22,601318,70.43,70.26,70.71,69.97,542731,4336966912.0,1.06,0.26,0.18,0.5
2021-03-23,601318,70.33,70.49,71.04,69.56,511169,4079350320.0,2.11,0.33,0.23,0.47
2021-03-24,601318,70.43,69.45,70.74,69.15,633158,5017219072.0,2.26,-1.48,-1.04,0.58
2021-03-25,601318,69.67,69.64,70.1,69.43,436506,3463493424.0,0.96,0.27,0.19,0.4
2021-03-26,601318,70.02,70.45,70.74,70.0,453485,3630749600.0,1.06,1.16,0.81,0.42
2021-03-29,601318,70.44,69.57,70.54,69.24,632345,5001522688.0,1.85,-1.25,-0.88,0.58
2021-03-30,601318,69.64,69.81,69.81,69.04,511060,4035933792.0,1.11,0.34,0.24,0.47
2021-03-31,601318,69.94,69.14,69.99,69.02,483585,3810104160.0,1.39,-0.96,-0.67,0.45
2021-04-01,601318,69.24,69.64,69.72,69.19,360713,2849514880.0,0.77,0.72,0.5,0.33
2021-04-02,601318,69.64,69.32,69.64,69.02,469319,3694882976.0,0.89,-0.46,-0.32,0.43
2021-04-06,601318,69.36,69.47,69.89,69.13,351736,2778107888.0,1.1,0.22,0.15,0.32
2021-04-07,601318,69.81,68.89,69.81,68.62,475012,3729878592.0,1.71,-0.83,-0.58,0.44
2021-04-08,601318,68.87,69.07,69.43,68.45,374048,2937859216.0,1.42,0.26,0.18,0.35
2021-04-09,601318,69.05,67.6,69.06,67.42,688011,5322377472.0,2.37,-2.13,-1.47,0.64
2021-04-12,601318,67.59,67.6,67.94,67.06,453366,3488299456.0,1.3,0.0,0.0,0.42
2021-04-13,601318,67.91,67.0,68.26,66.64,552503,4254139280.0,2.4,-0.89,-0.6,0.51
2021-04-14,601318,67.43,67.59,67.92,67.24,380790,2936032848.0,1.01,0.88,0.59,0.35
2021-04-15,601318,66.59,66.25,66.84,65.62,793582,6004162304.0,1.81,-1.98,-1.34,0.73
2021-04-16,601318,66.23,66.14,66.32,65.44,551743,4158750976.0,1.33,-0.17,-0.11,0.51
2021-04-19,601318,65.89,66.62,66.63,65.44,653676,4949470720.0,1.8,0.73,0.48,0.6
2021-04-20,601318,66.49,66.44,66.59,65.92,492485,3730599984.0,1.01,-0.27,-0.18,0.45
2021-04-21,601318,66.05,66.06,66.3,65.72,417549,3156222896.0,0.87,-0.57,-0.38,0.39
2021-04-22,601318,66.74,66.21,66.77,65.82,560654,4167214256.0,1.44,0.23,0.15,0.52
2021-04-23,601318,66.21,66.1,67.42,65.72,867845,6466806528.0,2.57,-0.17,-0.11,0.8
2021-04-26,601318,65.86,64.73,65.87,64.6,1061930,7769915648.0,1.92,-2.07,-1.37,0.98
2021-04-27,601318,64.56,65.11,65.3,63.87,759693,5520922368.0,2.21,0.59,0.38,0.7
2021-04-28,601318,64.84,64.65,64.95,64.23,570627,4147666496.0,1.11,-0.71,-0.46,0.53
2021-04-29,601318,64.65,65.66,65.8,64.4,544416,4003254832.0,2.17,1.56,1.01,0.5
2021-04-30,601318,65.82,64.34,65.82,64.2,524630,3825446896.0,2.47,-2.01,-1.32,0.48
2021-05-06,601318,63.04,62.37,63.64,62.2,920095,6525763328.0,2.24,-3.06,-1.97,0.85
2021-05-07,601318,62.59,61.94,62.93,61.86,561462,3961363200.0,1.72,-0.69,-0.43,0.52
2021-05-10,601318,62.02,61.87,62.33,61.34,524570,3669862816.0,1.6,-0.11,-0.07,0.48
2021-05-11,601318,61.69,62.12,62.37,61.21,509532,3559079168.0,1.87,0.4,0.25,0.47
2021-05-12,601318,61.84,61.77,62.36,61.5,409957,2870375904.0,1.38,-0.56,-0.35,0.38
2021-05-13,601318,61.33,60.98,61.67,60.72,506448,3506048016.0,1.54,-1.28,-0.79,0.47
2021-05-14,601318,61.24,63.02,63.02,60.88,818772,5771742208.0,3.51,3.35,2.04,0.76
2021-05-17,601318,62.24,62.21,62.66,61.84,633004,4455919104.0,1.3,-1.29,-0.81,0.58
2021-05-18,601318,62.52,62.74,63.23,62.29,418073,2965118192.0,1.51,0.85,0.53,0.39
2021-05-19,601318,62.54,61.81,62.54,61.73,465850,3262720512.0,1.29,-1.48,-0.93,0.43
2021-05-20,601318,61.84,62.56,62.81,61.46,422472,2973914640.0,2.18,1.21,0.75,0.39
2021-05-21,601318,62.84,61.89,63.22,61.85,413836,2914326896.0,2.19,-1.07,-0.67,0.38
2021-05-24,601318,61.84,61.78,62.21,61.49,350922,2457923776.0,1.16,-0.18,-0.11,0.32
2021-05-25,601318,61.93,64.3,64.58,61.55,1213832,8699286528.0,4.9,4.08,2.52,1.12
2021-05-26,601318,64.93,64.22,65.08,64.02,712396,5172566016.0,1.65,-0.12,-0.08,0.66
2021-05-27,601318,64.2,64.74,64.97,63.64,581008,4208094448.0,2.07,0.81,0.52,0.54
2021-05-28,601318,64.64,64.81,65.34,64.34,510113,3719019616.0,1.54,0.11,0.07,0.47
2021-05-31,601318,64.49,63.64,64.64,63.31,624834,4481120256.0,2.05,-1.81,-1.17,0.58
2021-06-01,601318,63.53,62.97,63.53,62.74,593727,4219115472.0,1.24,-1.05,-0.67,0.55
2021-06-02,601318,63.22,62.71,63.23,62.15,481098,3404859408.0,1.72,-0.41,-0.26,0.44
2021-06-03,601318,62.74,62.52,63.34,62.34,409516,2905789648.0,1.59,-0.3,-0.19,0.38
2021-06-04,601318,62.24,62.69,63.42,62.18,514868,3647302272.0,1.98,0.27,0.17,0.48
2021-06-07,601318,62.44,62.12,62.52,61.9,386739,2716404176.0,0.99,-0.91,-0.57,0.36
2021-06-08,601318,62.11,62.25,62.77,61.79,407017,2862378176.0,1.58,0.21,0.13,0.38
2021-06-09,601318,62.14,62.14,62.79,62.04,401958,2835797952.0,1.2,-0.18,-0.11,0.37
2021-06-10,601318,62.11,61.85,62.63,61.84,524611,3686772000.0,1.27,-0.47,-0.29,0.48
2021-06-11,601318,61.85,61.24,62.02,61.1,630324,4392612864.0,1.49,-0.99,-0.61,0.58
2021-06-15,601318,60.85,58.91,60.9,58.79,1077557,7263765504.0,3.45,-3.8,-2.33,0.99
2021-06-16,601318,58.85,58.84,59.59,58.65,527270,3540192784.0,1.6,-0.12,-0.07,0.49
2021-06-17,601318,58.85,58.09,59.03,57.86,548040,3649035808.0,1.99,-1.27,-0.75,0.51
2021-06-18,601318,57.84,56.94,57.84,56.84,857072,5593424896.0,1.72,-1.98,-1.15,0.79
2021-06-21,601318,56.33,56.0,56.49,55.6,810854,5198754560.0,1.56,-1.65,-0.94,0.75
2021-06-22,601318,56.34,56.57,57.14,56.01,620127,4014245120.0,2.02,1.02,0.57,0.57
2021-06-23,601318,56.59,57.66,57.81,56.57,586873,3847510816.0,2.19,1.93,1.09,0.54
2021-06-24,601318,57.68,57.8,58.22,57.32,417900,2758134576.0,1.56,0.24,0.14,0.39
2021-06-25,601318,57.87,58.52,58.62,57.55,535654,3555544928.0,1.85,1.25,0.72,0.49
2021-06-28,601318,58.52,57.44,58.53,57.04,510134,3342960304.0,2.55,-1.85,-1.08,0.47
2021-06-29,601318,57.19,56.22,57.24,56.14,549668,3554647984.0,1.92,-2.12,-1.22,0.51
2021-06-30,601318,56.04,56.12,56.58,55.64,476369,3053959408.0,1.67,-0.18,-0.1,0.44
2021-07-01,601318,56.1,56.6,57.01,55.42,692617,4449223168.0,2.83,0.86,0.48,0.64
2021-07-02,601318,55.87,54.14,55.91,53.94,1028082,6464701696.0,3.48,-4.35,-2.46,0.95
2021-07-05,601318,53.83,53.75,54.12,52.97,750647,4629283840.0,2.12,-0.72,-0.39,0.69
2021-07-06,601318,54.26,54.74,54.98,53.69,685813,4296675072.0,2.4,1.84,0.99,0.63
2021-07-07,601318,54.53,54.21,55.25,53.93,523168,3272128192.0,2.41,-0.97,-0.53,0.48
2021-07-08,601318,54.21,52.62,54.21,52.36,837559,5109708032.0,3.41,-2.93,-1.59,0.77
2021-07-09,601318,52.32,51.93,52.99,51.65,707616,4267722640.0,2.55,-1.31,-0.69,0.65
2021-07-12,601318,52.15,51.24,52.32,51.16,818989,4899580672.0,2.23,-1.33,-0.69,0.76
2021-07-13,601318,51.24,51.54,51.72,50.89,513337,3058865424.0,1.62,0.59,0.3,0.47
2021-07-14,601318,51.49,49.75,51.49,49.62,1065618,6199867392.0,3.63,-3.47,-1.79,0.98
2021-07-15,601318,50.13,51.82,52.03,49.83,1085886,6439233536.0,4.42,4.16,2.07,1.0
2021-07-16,601318,51.53,51.54,52.13,50.72,578204,3441570864.0,2.72,-0.54,-0.28,0.53
2021-07-19,601318,51.72,51.19,51.72,49.89,666501,3912636304.0,3.55,-0.68,-0.35,0.62
2021-07-20,601318,50.63,50.3,51.04,49.97,449310,2629530320.0,2.09,-1.74,-0.89,0.41
2021-07-21,601318,49.99,49.92,50.68,49.74,587044,3414125952.0,1.87,-0.76,-0.38,0.54
2021-07-22,601318,49.69,50.38,50.91,49.35,636614,3727361008.0,3.13,0.92,0.46,0.59
2021-07-23,601318,50.34,49.48,50.61,49.46,593255,3438617488.0,2.28,-1.79,-0.9,0.55
2021-07-26,601318,48.93,46.34,48.93,46.17,1174865,6496203776.0,5.58,-6.35,-3.14,1.08
2021-07-27,601318,46.34,44.51,46.52,44.2,939011,5031582208.0,5.01,-3.95,-1.83,0.87
2021-07-28,601318,44.54,44.95,45.43,44.35,838366,4457853440.0,2.43,0.99,0.44,0.77
2021-07-29,601318,45.49,45.09,45.52,44.59,768004,4078215600.0,2.07,0.31,0.14,0.71
2021-07-30,601318,44.97,45.51,45.99,44.44,650888,3480202768.0,3.44,0.93,0.42,0.6
2021-08-02,601318,45.34,45.85,46.82,44.33,971611,5244071680.0,5.47,0.75,0.34,0.9
2021-08-03,601318,45.72,46.08,46.25,45.42,658203,3558132768.0,1.81,0.5,0.23,0.61
2021-08-04,601318,46.14,45.44,46.14,45.17,646660,3470521728.0,2.11,-1.39,-0.64,0.6
2021-08-05,601318,45.35,46.04,47.34,45.19,843221,4596909824.0,4.73,1.32,0.6,0.78
2021-08-06,601318,45.29,45.51,45.68,44.89,502411,2685679360.0,1.72,-1.15,-0.53,0.46
2021-08-09,601318,45.04,46.96,47.7,44.94,918821,5048464896.0,6.06,3.19,1.45,0.85
2021-08-10,601318,46.69,47.57,47.73,46.02,763656,4201861232.0,3.64,1.3,0.61,0.7
2021-08-11,601318,47.57,47.64,48.63,47.28,822020,4613172480.0,2.84,0.15,0.07,0.76
2021-08-12,601318,47.57,46.58,47.73,46.48,573070,3157627504.0,2.62,-2.23,-1.06,0.53
2021-08-13,601318,46.12,46.15,46.81,45.84,484718,2633761392.0,2.08,-0.92,-0.43,0.45
2021-08-16,601318,45.84,46.77,47.14,45.74,460096,2522890288.0,3.03,1.34,0.62,0.42
2021-08-17,601318,46.53,46.05,47.54,46.02,690262,3790616960.0,3.25,-1.54,-0.72,0.64
2021-08-18,601318,45.86,47.88,47.95,45.61,963666,5322900736.0,5.08,3.97,1.83,0.89
2021-08-19,601318,47.43,45.55,47.6,45.5,1148606,6231137024.0,4.39,-4.87,-2.33,1.06
2021-08-20,601318,44.95,44.85,45.5,44.65,675607,3585422080.0,1.87,-1.54,-0.7,0.62
2021-08-23,601318,44.85,44.54,45.3,44.44,594912,3146935840.0,1.92,-0.69,-0.31,0.55
2021-08-24,601318,44.14,43.64,44.58,43.23,946597,4915208448.0,3.03,-2.02,-0.9,0.87
2021-08-25,601318,43.76,43.42,44.06,43.3,610596,3156821232.0,1.74,-0.5,-0.22,0.56
2021-08-26,601318,43.34,42.14,43.34,42.13,886814,4490652672.0,2.79,-2.95,-1.28,0.82
2021-08-27,601318,42.89,43.84,44.17,42.88,1017819,5267788032.0,3.06,4.03,1.7,0.94
2021-08-30,601318,43.84,42.55,43.84,42.19,959487,4877480448.0,3.76,-2.94,-1.29,0.89
2021-08-31,601318,42.04,41.74,42.31,40.72,1586783,7870703360.0,3.74,-1.9,-0.81,1.46
2021-09-01,601318,41.62,43.33,43.89,41.45,1631600,8348619008.0,5.85,3.81,1.59,1.51
2021-09-02,601318,42.85,43.39,43.58,42.51,878586,4502512640.0,2.47,0.14,0.06,0.81
2021-09-03,601318,43.4,43.55,44.35,42.54,902603,4667297792.0,4.17,0.37,0.16,0.83
2021-09-06,601318,43.53,43.42,43.99,43.02,883020,4554856192.0,2.23,-0.3,-0.13,0.82
2021-09-07,601318,43.46,44.18,44.38,42.92,947374,4916249856.0,3.36,1.75,0.76,0.87
2021-09-08,601318,43.84,43.79,44.47,43.52,843992,4395561728.0,2.15,-0.88,-0.39,0.78
2021-09-09,601318,43.24,43.46,43.56,42.85,734908,3776998816.0,1.62,-0.75,-0.33,0.68
2021-09-10,601318,43.19,43.55,44.34,43.12,845491,4382584576.0,2.81,0.21,0.09,0.78
2021-09-13,601318,43.32,42.96,43.43,42.9,669800,3430907760.0,1.22,-1.35,-0.59,0.62
2021-09-14,601318,43.28,41.7,43.42,41.65,1082662,5452993792.0,4.12,-2.93,-1.26,1.0
2021-09-15,601318,41.34,41.31,41.72,41.14,645423,3197409968.0,1.39,-0.94,-0.39,0.6
2021-09-16,601318,41.16,41.35,41.82,41.05,591156,2930501968.0,1.86,0.1,0.04,0.55
2021-09-17,601318,41.24,40.52,41.62,40.06,927214,4523289600.0,3.77,-2.01,-0.83,0.86
2021-09-22,601318,39.34,39.62,39.92,39.14,723930,3447060480.0,1.92,-2.22,-0.9,0.67
2021-09-23,601318,40.34,40.06,41.19,39.85,758045,3676425696.0,3.38,1.11,0.44,0.7
2021-09-24,601318,40.07,39.92,40.72,39.74,843584,4074494912.0,2.45,-0.35,-0.14,0.78
2021-09-27,601318,39.74,40.84,41.08,39.66,990081,4812486400.0,3.56,2.3,0.92,0.91
2021-09-28,601318,40.83,41.1,41.47,40.36,779507,3832059456.0,2.72,0.64,0.26,0.72
2021-09-29,601318,40.61,41.03,41.38,40.36,631295,3095105440.0,2.48,-0.17,-0.07,0.58
2021-09-30,601318,41.14,40.2,41.14,40.07,680070,3300543920.0,2.61,-2.02,-0.83,0.63
2021-10-08,601318,42.34,43.94,43.94,41.95,2180028,11199501312.0,4.95,9.3,3.74,2.01
2021-10-11,601318,43.94,44.58,45.23,43.78,1504500,7944560640.0,3.3,1.46,0.64,1.39
2021-10-12,601318,43.89,44.1,44.88,43.52,944656,4939401984.0,3.05,-1.08,-0.48,0.87
2021-10-13,601318,43.94,43.59,44.03,42.74,649889,3345977424.0,2.93,-1.16,-0.51,0.6
2021-10-14,601318,43.54,43.25,43.84,43.04,427006,2198216048.0,1.84,-0.78,-0.34,0.39
2021-10-15,601318,42.97,42.72,43.42,42.46,733017,3738306560.0,2.22,-1.23,-0.53,0.68
2021-10-18,601318,42.92,41.7,43.08,41.52,771971,3862682048.0,3.65,-2.39,-1.02,0.71
2021-10-19,601318,41.69,43.29,43.69,41.54,847527,4332899072.0,5.16,3.81,1.59,0.78
2021-10-20,601318,43.54,43.21,43.88,42.63,668239,3429513904.0,2.89,-0.18,-0.08,0.62
2021-10-21,601318,43.39,46.12,46.72,43.35,2110058,11318517504.0,7.8,6.73,2.91,1.95
2021-10-22,601318,46.52,46.13,46.69,45.44,1026330,5559123200.0,2.71,0.02,0.01,0.95
2021-10-25,601318,45.92,45.93,46.09,45.17,754447,3999143840.0,1.99,-0.43,-0.2,0.7
2021-10-26,601318,45.93,44.89,46.7,44.82,748825,3939605232.0,4.09,-2.26,-1.04,0.69
2021-10-27,601318,44.69,44.37,45.37,44.26,589052,3060201712.0,2.47,-1.16,-0.52,0.54
2021-10-28,601318,43.45,44.02,44.13,42.77,850619,4309021184.0,3.07,-0.79,-0.35,0.79
2021-10-29,601318,43.54,42.29,43.95,41.96,1466627,7317467392.0,4.52,-3.93,-1.73,1.35
2021-11-01,601318,41.72,42.84,43.17,41.47,628761,3132879984.0,4.02,1.3,0.55,0.58
2021-11-02,601318,42.93,42.73,43.39,41.94,782725,3909158864.0,3.38,-0.26,-0.11,0.72
2021-11-03,601318,42.72,42.77,43.47,42.57,476763,2394903856.0,2.11,0.09,0.04,0.44
2021-11-04,601318,42.62,42.42,42.86,42.25,532053,2651047248.0,1.43,-0.82,-0.35,0.49
2021-11-05,601318,42.42,42.65,43.06,42.31,416655,2082833760.0,1.77,0.54,0.23,0.38
2021-11-08,601318,42.61,43.12,43.42,42.09,531724,2672600384.0,3.12,1.1,0.47,0.49
2021-11-09,601318,43.2,42.41,43.55,42.32,640511,3197023024.0,2.85,-1.65,-0.71,0.59
2021-11-10,601318,42.22,41.85,42.28,41.05,816049,3984320336.0,2.9,-1.32,-0.56,0.75
2021-11-11,601318,41.83,43.87,43.88,41.72,1110858,5599660544.0,5.16,4.83,2.02,1.03
2021-11-12,601318,43.85,43.33,43.85,42.87,585959,2959880928.0,2.23,-1.23,-0.54,0.54
2021-11-15,601318,43.57,43.32,43.92,42.95,442091,2234792752.0,2.24,-0.02,-0.01,0.41
2021-11-16,601318,43.32,43.08,43.66,42.72,477438,2408299424.0,2.17,-0.55,-0.24,0.44
2021-11-17,601318,42.71,42.77,43.25,42.6,351532,1761772272.0,1.51,-0.72,-0.31,0.32
2021-11-18,601318,42.62,42.23,42.63,42.23,423325,2100629360.0,0.94,-1.26,-0.54,0.39
2021-11-19,601318,42.12,42.68,42.83,41.97,428290,2129834608.0,2.04,1.07,0.45,0.4
2021-11-22,601318,42.57,42.43,42.66,42.27,340051,1689972480.0,0.91,-0.59,-0.25,0.31
2021-11-23,601318,42.4,42.34,42.89,42.21,402241,1998608176.0,1.6,-0.21,-0.09,0.37
2021-11-24,601318,42.34,42.47,42.72,42.07,361961,1797538848.0,1.54,0.31,0.13,0.33
2021-11-25,601318,42.48,42.12,42.48,42.08,407411,2015604608.0,0.94,-0.82,-0.35,0.38
2021-11-26,601318,41.96,41.44,41.98,41.43,589023,2877589392.0,1.31,-1.61,-0.68,0.54
2021-11-29,601318,41.21,41.38,41.57,41.04,404273,1962257344.0,1.28,-0.14,-0.06,0.37
2021-11-30,601318,41.23,40.94,41.55,40.89,466947,2261836624.0,1.59,-1.06,-0.44,0.43
2021-12-01,601318,40.99,41.59,41.7,40.99,422137,2056563216.0,1.73,1.59,0.65,0.39
2021-12-02,601318,41.33,41.6,41.86,41.14,383301,1872134784.0,1.73,0.02,0.01,0.35
2021-12-03,601318,41.7,41.71,41.97,41.2,427489,2084975984.0,1.85,0.26,0.11,0.39
2021-12-06,601318,41.82,41.87,42.47,41.82,610369,3015007472.0,1.56,0.38,0.16,0.56
2021-12-07,601318,42.22,43.11,43.22,41.93,1011502,5055319552.0,3.08,2.96,1.24,0.93
2021-12-08,601318,43.11,43.06,43.12,42.62,653544,3276622576.0,1.16,-0.12,-0.05,0.6
2021-12-09,601318,43.08,44.03,44.55,42.85,1249296,6402621952.0,3.95,2.25,0.97,1.15
2021-12-10,601318,43.72,43.94,44.21,43.62,737707,3780503008.0,1.34,-0.2,-0.09,0.68
2021-12-13,601318,44.38,43.87,45.22,43.84,918581,4747262464.0,3.14,-0.16,-0.07,0.85
2021-12-14,601318,43.62,43.57,44.07,43.42,587334,2990682224.0,1.48,-0.68,-0.3,0.54
2021-12-15,601318,43.51,43.42,43.8,43.25,363833,1846757808.0,1.26,-0.34,-0.15,0.34
2021-12-16,601318,43.51,43.92,44.01,43.22,514366,2622388752.0,1.82,1.15,0.5,0.47
2021-12-17,601318,43.74,43.26,44.12,43.1,539670,2741367552.0,2.32,-1.5,-0.66,0.5
2021-12-20,601318,42.96,43.0,43.57,42.92,428442,2164397408.0,1.5,-0.6,-0.26,0.4
2021-12-21,601318,43.01,43.56,43.86,43.0,393979,2004481920.0,2.0,1.3,0.56,0.36
2021-12-22,601318,43.65,42.9,43.72,42.85,425405,2143777008.0,2.0,-1.52,-0.66,0.39
2021-12-23,601318,42.91,42.94,43.12,42.47,404979,2027860560.0,1.52,0.09,0.04,0.37
2021-12-24,601318,42.91,42.54,42.92,42.44,312935,1560671248.0,1.12,-0.93,-0.4,0.29
2021-12-27,601318,42.68,42.7,42.92,42.59,274701,1373481520.0,0.78,0.38,0.16,0.25
2021-12-28,601318,43.02,43.59,43.85,42.82,617359,3137430544.0,2.41,2.08,0.89,0.57
2021-12-29,601318,43.82,43.53,43.88,43.24,376469,1913669680.0,1.47,-0.14,-0.06,0.35
2021-12-30,601318,43.62,43.13,43.71,43.13,427880,2167180064.0,1.33,-0.92,-0.4,0.39
2021-12-31,601318,43.15,43.13,43.57,42.87,358000,1805071296.0,1.62,0.0,0.0,0.33
2022-01-04,601318,43.12,43.72,43.78,42.82,635838,3221366640.0,2.23,1.37,0.59,0.59
2022-01-05,601318,43.83,44.79,45.12,43.69,1181247,6124173568.0,3.27,2.45,1.07,1.09
2022-01-06,601318,44.71,44.02,44.74,43.94,661658,3408947584.0,1.79,-1.72,-0.77,0.61
2022-01-07,601318,44.21,45.66,46.05,44.17,1230760,6481039360.0,4.27,3.73,1.64,1.14
2022-01-10,601318,45.71,45.8,46.28,45.22,761134,4033301408.0,2.32,0.31,0.14,0.7
2022-01-11,601318,45.89,45.58,46.46,45.26,680920,3612879168.0,2.62,-0.48,-0.22,0.63
2022-01-12,601318,45.32,45.22,45.53,44.58,572923,2998981424.0,2.08,-0.79,-0.36,0.53
2022-01-13,601318,45.27,45.02,46.4,45.02,728663,3862897680.0,3.05,-0.44,-0.2,0.67
2022-01-14,601318,45.07,43.82,45.22,43.78,779397,4014279664.0,3.2,-2.67,-1.2,0.72
2022-01-17,601318,43.83,43.66,44.15,43.47,460567,2348769408.0,1.55,-0.37,-0.16,0.43
2022-01-18,601318,43.66,43.95,44.31,43.32,636980,3252038704.0,2.27,0.66,0.29,0.59
2022-01-19,601318,44.02,44.17,44.56,43.83,483316,2488231280.0,1.66,0.5,0.22,0.45
2022-01-20,601318,44.22,46.12,46.24,44.17,1448359,7661793536.0,4.69,4.41,1.95,1.34
2022-01-21,601318,46.22,46.27,46.52,45.72,1041895,5564930560.0,1.73,0.33,0.15,0.96
2022-01-24,601318,46.25,45.85,46.25,45.25,542641,2873364832.0,2.16,-0.91,-0.42,0.5
2022-01-25,601318,45.32,43.92,45.62,43.82,776662,4032087600.0,3.93,-4.21,-1.93,0.72
2022-01-26,601318,44.4,44.55,44.91,43.94,483275,2502203696.0,2.21,1.43,0.63,0.45
2022-01-27,601318,44.22,43.51,44.22,43.49,586502,2992952672.0,1.64,-2.33,-1.04,0.54
2022-01-28,601318,43.74,42.69,44.07,42.52,729355,3688023392.0,3.56,-1.88,-0.82,0.67
2022-02-07,601318,44.06,44.7,45.19,43.42,940417,4858781696.0,4.15,4.71,2.01,0.87
2022-02-08,601318,44.48,45.72,45.75,44.44,866116,4567112448.0,2.93,2.28,1.02,0.8
2022-02-09,601318,45.96,45.76,46.72,45.6,880435,4695366144.0,2.45,0.09,0.04,0.81
2022-02-10,601318,45.9,46.9,46.9,45.52,962787,5186085888.0,3.02,2.49,1.14,0.89
2022-02-11,601318,47.07,48.31,48.95,46.8,1583777,8759710976.0,4.58,3.01,1.41,1.46
2022-02-14,601318,47.73,46.62,48.02,46.4,944654,5121073152.0,3.35,-3.5,-1.69,0.87
2022-02-15,601318,46.27,46.0,46.62,45.63,635406,3385015072.0,2.12,-1.33,-0.62,0.59
2022-02-16,601318,46.22,46.56,46.9,46.0,523210,2818960512.0,1.96,1.22,0.56,0.48
2022-02-17,601318,46.82,46.37,47.35,46.08,504904,2723626784.0,2.73,-0.41,-0.19,0.47
2022-02-18,601318,46.32,47.22,47.32,46.16,484226,2621179792.0,2.5,1.83,0.85,0.45
2022-02-21,601318,46.82,46.88,46.97,46.23,387928,2089115312.0,1.57,-0.72,-0.34,0.36
2022-02-22,601318,46.24,45.79,46.32,45.43,577499,3064280608.0,1.9,-2.33,-1.09,0.53
2022-02-23,601318,45.82,45.61,46.02,45.41,463602,2449763792.0,1.33,-0.39,-0.18,0.43
2022-02-24,601318,44.87,44.18,44.97,43.81,975396,5039207424.0,2.54,-3.14,-1.43,0.9
2022-02-25,601318,44.42,44.12,44.78,43.93,544416,2808109120.0,1.92,-0.14,-0.06,0.5
2022-02-28,601318,43.82,43.48,43.82,42.97,731883,3707888592.0,1.93,-1.45,-0.64,0.68
2022-03-01,601318,43.73,44.11,44.12,43.29,568036,2895181120.0,1.91,1.45,0.63,0.52
