日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-27,601398,3.87,3.9,3.98,3.86,3709866,1891316032.0,3.11,1.04,0.04,0.14
2021-01-28,601398,3.88,3.86,3.9,3.84,2850795,1432841328.0,1.54,-1.03,-0.04,0.11
2021-01-29,601398,3.86,3.92,3.95,3.85,4111437,2088594448.0,2.59,1.55,0.06,0.15
2021-02-01,601398,3.91,3.97,3.98,3.88,3813222,1949170576.0,2.55,1.28,0.05,0.14
2021-02-02,601398,3.97,3.92,4.01,3.91,2599986,1334133664.0,2.52,-1.26,-0.05,0.1
2021-02-03,601398,3.92,3.87,3.95,3.86,3375579,1711432800.0,2.3,-1.28,-0.05,0.13
2021-02-04,601398,3.87,3.9,3.95,3.86,2524440,1280634528.0,2.33,0.78,0.03,0.09
2021-02-05,601398,3.9,4.01,4.04,3.89,5937442,3063814608.0,3.85,2.82,0.11,0.22
2021-02-08,601398,4.01,3.99,4.03,3.95,3671269,1896286400.0,2.0,-0.5,-0.02,0.14
2021-02-09,601398,3.97,3.98,3.98,3.94,2782988,1427909680.0,1.0,-0.25,-0.01,0.1
2021-02-10,601398,4.07,4.08,4.2,4.04,6647042,3503636816.0,4.02,2.51,0.1,0.25
2021-02-18,601398,4.16,4.07,4.16,4.05,3284009,1729904256.0,2.7,-0.25,-0.01,0.12
2021-02-19,601398,4.05,4.07,4.13,4.04,2424131,1272825168.0,2.21,0.0,0.0,0.09
2021-02-22,601398,4.08,4.2,4.24,4.07,6020820,3210856208.0,4.18,3.19,0.13,0.22
2021-02-23,601398,4.18,4.21,4.28,4.15,4671505,2515406544.0,3.1,0.24,0.01,0.17
2021-02-24,601398,4.2,4.13,4.25,4.07,3850657,2050842784.0,4.28,-1.9,-0.08,0.14
2021-02-25,601398,4.12,4.27,4.31,4.11,5097002,2755175024.0,4.84,3.39,0.14,0.19
2021-02-26,601398,4.22,4.2,4.32,4.18,4351701,2353185888.0,3.28,-1.64,-0.07,0.16
2021-03-01,601398,4.19,4.17,4.25,4.15,2406633,1289476176.0,2.38,-0.71,-0.03,0.09
2021-03-02,601398,4.18,4.12,4.18,4.07,2500313,1322171840.0,2.64,-1.2,-0.05,0.09
2021-03-03,601398,4.11,4.28,4.31,4.09,4469111,2420613520.0,5.34,3.88,0.16,0.17
2021-03-04,601398,4.26,4.28,4.34,4.24,3734192,2041014992.0,2.34,0.0,0.0,0.14
2021-03-05,601398,4.26,4.4,4.42,4.2,4787744,2629997856.0,5.14,2.8,0.12,0.18
2021-03-08,601398,4.41,4.36,4.44,4.34,4291683,2390324688.0,2.27,-0.91,-0.04,0.16
2021-03-09,601398,4.4,4.29,4.46,4.26,4663950,2577277088.0,4.59,-1.61,-0.07,0.17
2021-03-10,601398,4.27,4.23,4.29,4.18,3067843,1658235904.0,2.56,-1.4,-0.06,0.11
2021-03-11,601398,4.28,4.31,4.37,4.26,2824228,1547729632.0,2.6,1.89,0.08,0.1
2021-03-12,601398,4.3,4.27,4.33,4.26,1848416,1009519472.0,1.62,-0.93,-0.04,0.07
2021-03-15,601398,4.28,4.38,4.41,4.25,3037976,1680121696.0,3.75,2.58,0.11,0.11
2021-03-16,601398,4.39,4.43,4.46,4.37,2730800,1529009424.0,2.05,1.14,0.05,0.1
2021-03-17,601398,4.41,4.36,4.43,4.31,2037134,1125314256.0,2.71,-1.58,-0.07,0.08
2021-03-18,601398,4.35,4.31,4.37,4.29,2245442,1232892976.0,1.83,-1.15,-0.05,0.08
2021-03-19,601398,4.32,4.19,4.33,4.15,3325305,1790956576.0,4.18,-2.78,-0.12,0.12
2021-03-22,601398,4.15,4.25,4.28,4.15,2325313,1256741312.0,3.1,1.43,0.06,0.09
2021-03-23,601398,4.23,4.23,4.33,4.18,3259731,1762122176.0,3.53,-0.47,-0.02,0.12
2021-03-24,601398,4.2,4.24,4.26,4.16,1899837,1023433744.0,2.36,0.24,0.01,0.07
2021-03-25,601398,4.24,4.19,4.29,4.18,2073948,1119656592.0,2.59,-1.18,-0.05,0.08
2021-03-26,601398,4.2,4.18,4.21,4.13,2471984,1318532528.0,1.91,-0.24,-0.01,0.09
2021-03-29,601398,4.2,4.29,4.3,4.16,3479500,1883572368.0,3.35,2.63,0.11,0.13
2021-03-30,601398,4.29,4.31,4.31,4.26,1932974,1055760160.0,1.17,0.47,0.02,0.07
2021-03-31,601398,4.3,4.37,4.38,4.27,2424349,1333971680.0,2.55,1.39,0.06,0.09
2021-04-01,601398,4.34,4.33,4.37,4.3,1324762,729322832.0,1.6,-0.92,-0.04,0.05
2021-04-02,601398,4.33,4.25,4.34,4.23,1847807,1004165168.0,2.54,-1.85,-0.08,0.07
2021-04-06,601398,4.25,4.25,4.26,4.2,1228942,663506400.0,1.41,0.0,0.0,0.05
2021-04-07,601398,4.25,4.28,4.29,4.23,1756962,954364768.0,1.41,0.71,0.03,0.07
2021-04-08,601398,4.29,4.27,4.3,4.24,1239714,673843056.0,1.4,-0.23,-0.01,0.05
2021-04-09,601398,4.27,4.25,4.27,4.23,1311276,710198880.0,0.94,-0.47,-0.02,0.05
2021-04-12,601398,4.25,4.31,4.33,4.22,2196348,1197623264.0,2.59,1.41,0.06,0.08
2021-04-13,601398,4.31,4.34,4.36,4.28,1739371,955601024.0,1.86,0.7,0.03,0.06
2021-04-14,601398,4.34,4.28,4.35,4.26,1533739,838785296.0,2.07,-1.38,-0.06,0.06
2021-04-15,601398,4.26,4.28,4.28,4.22,1572158,851588448.0,1.4,0.0,0.0,0.06
2021-04-16,601398,4.26,4.26,4.29,4.24,1108743,602808768.0,1.17,-0.47,-0.02,0.04
2021-04-19,601398,4.27,4.27,4.29,4.24,1757543,955148032.0,1.17,0.23,0.01,0.07
2021-04-20,601398,4.26,4.22,4.27,4.21,1770717,956571776.0,1.41,-1.17,-0.05,0.07
2021-04-21,601398,4.21,4.2,4.24,4.2,1353648,729408432.0,0.95,-0.47,-0.02,0.05
2021-04-22,601398,4.21,4.16,4.22,4.14,2114983,1128744304.0,1.9,-0.95,-0.04,0.08
2021-04-23,601398,4.14,4.12,4.17,4.1,1648981,873476384.0,1.68,-0.96,-0.04,0.06
2021-04-26,601398,4.14,4.1,4.15,4.09,1706931,901989200.0,1.46,-0.49,-0.02,0.06
2021-04-27,601398,4.09,4.07,4.1,4.05,1491238,781815664.0,1.22,-0.73,-0.03,0.06
2021-04-28,601398,4.07,4.03,4.08,4.01,1829764,951527120.0,1.72,-0.98,-0.04,0.07
2021-04-29,601398,4.03,4.05,4.07,4.01,1889873,984719712.0,1.49,0.5,0.02,0.07
2021-04-30,601398,4.04,3.96,4.05,3.91,3957487,2029640688.0,3.46,-2.22,-0.09,0.15
2021-05-06,601398,3.94,3.95,4.01,3.93,2160397,1111237168.0,2.02,-0.25,-0.01,0.08
2021-05-07,601398,3.95,4.05,4.06,3.94,2819970,1463579744.0,3.04,2.53,0.1,0.1
2021-05-10,601398,4.04,4.08,4.08,4.01,2074711,1082434704.0,1.73,0.74,0.03,0.08
2021-05-11,601398,4.07,4.06,4.08,4.04,1392521,728865904.0,0.98,-0.49,-0.02,0.05
2021-05-12,601398,4.05,4.09,4.11,4.04,1500463,788520448.0,1.72,0.74,0.03,0.06
2021-05-13,601398,4.08,4.07,4.11,4.04,1460696,764148336.0,1.71,-0.49,-0.02,0.05
2021-05-14,601398,4.07,4.11,4.11,4.04,1550005,813767328.0,1.72,0.98,0.04,0.06
2021-05-17,601398,4.09,4.1,4.12,4.07,1708820,899549360.0,1.22,-0.24,-0.01,0.06
2021-05-18,601398,4.1,4.09,4.1,4.06,1016400,533290400.0,0.98,-0.24,-0.01,0.04
2021-05-19,601398,4.08,4.04,4.09,4.03,1481872,772568448.0,1.47,-1.22,-0.05,0.05
2021-05-20,601398,4.03,4.06,4.06,4.01,1282339,666829936.0,1.24,0.5,0.02,0.05
2021-05-21,601398,4.04,4.0,4.05,3.99,1519668,787505840.0,1.48,-1.48,-0.06,0.06
2021-05-24,601398,4.0,4.02,4.03,3.99,1065409,552108960.0,1.0,0.5,0.02,0.04
2021-05-25,601398,4.02,4.09,4.09,3.99,2666746,1392450016.0,2.49,1.74,0.07,0.1
2021-05-26,601398,4.08,4.09,4.12,4.06,2056034,1081284304.0,1.47,0.0,0.0,0.08
2021-05-27,601398,4.09,4.09,4.11,4.06,1831176,963010880.0,1.22,0.0,0.0,0.07
2021-05-28,601398,4.09,4.1,4.1,4.06,1700005,892744992.0,0.98,0.24,0.01,0.06
2021-05-31,601398,4.08,4.04,4.09,4.02,2919608,1520925680.0,1.71,-1.46,-0.06,0.11
2021-06-01,601398,4.04,4.01,4.04,4.0,2245141,1162897696.0,0.99,-0.74,-0.03,0.08
2021-06-02,601398,4.01,4.02,4.04,3.97,2577452,1330994608.0,1.75,0.25,0.01,0.1
2021-06-03,601398,4.02,3.98,4.03,3.98,1937089,1001184000.0,1.24,-1.0,-0.04,0.07
2021-06-04,601398,3.99,4.0,4.03,3.98,2397084,1240163840.0,1.26,0.5,0.02,0.09
2021-06-07,601398,4.01,4.0,4.01,3.99,1476962,763427216.0,0.5,0.0,0.0,0.05
2021-06-08,601398,4.0,4.03,4.03,3.99,1963000,1017275136.0,1.0,0.75,0.03,0.07
2021-06-09,601398,4.02,4.02,4.05,4.01,2061471,1071905456.0,0.99,-0.25,-0.01,0.08
2021-06-10,601398,4.02,4.03,4.05,4.01,2052732,1067542192.0,1.0,0.25,0.01,0.08
2021-06-11,601398,4.03,4.02,4.03,4.0,1735733,899678384.0,0.74,-0.25,-0.01,0.06
2021-06-15,601398,4.01,3.99,4.02,3.98,1812074,935309200.0,1.0,-0.75,-0.03,0.07
2021-06-16,601398,3.99,4.0,4.02,3.98,1486551,768523568.0,1.0,0.25,0.01,0.06
2021-06-17,601398,4.0,4.01,4.03,3.98,1958783,1015002288.0,1.25,0.25,0.01,0.07
2021-06-18,601398,4.0,4.01,4.01,3.99,1532489,792203504.0,0.5,0.0,0.0,0.06
2021-06-21,601398,4.0,3.98,4.01,3.98,1996643,1030022544.0,0.75,-0.75,-0.03,0.07
2021-06-22,601398,3.99,3.99,4.01,3.98,1789341,924193360.0,0.75,0.25,0.01,0.07
2021-06-23,601398,3.99,3.97,4.0,3.97,2522194,1299166848.0,0.75,-0.5,-0.02,0.09
2021-06-24,601398,3.97,4.03,4.03,3.97,2465297,1275936032.0,1.51,1.51,0.06,0.09
2021-06-25,601398,4.02,4.06,4.08,4.01,2460595,1286463200.0,1.74,0.74,0.03,0.09
2021-06-28,601398,4.06,4.01,4.06,3.99,2576345,1337751552.0,1.72,-1.23,-0.05,0.1
2021-06-29,601398,4.01,4.0,4.03,3.99,2226935,1151485056.0,1.0,-0.25,-0.01,0.08
2021-06-30,601398,4.01,4.0,4.01,3.99,1549343,800438592.0,0.5,0.0,0.0,0.06
2021-07-01,601398,4.0,4.09,4.09,3.99,2770137,1441176256.0,2.5,2.25,0.09,0.1
2021-07-02,601398,4.04,4.08,4.1,4.02,3551893,1854458896.0,1.96,-0.24,-0.01,0.13
2021-07-05,601398,4.06,4.03,4.07,4.01,2761719,1438307920.0,1.47,-1.23,-0.05,0.1
2021-07-06,601398,4.06,4.05,4.06,4.03,2657630,1314029712.0,0.74,0.5,0.02,0.1
2021-07-07,601398,4.05,4.04,4.06,4.02,1776708,877305344.0,0.99,-0.25,-0.01,0.07
2021-07-08,601398,4.04,3.99,4.05,3.98,2883648,1412588544.0,1.73,-1.24,-0.05,0.11
2021-07-09,601398,3.99,3.95,4.01,3.93,2737420,1330231104.0,2.01,-1.0,-0.04,0.1
2021-07-12,601398,3.97,3.87,3.98,3.85,5056774,2426435424.0,3.29,-2.03,-0.08,0.19
2021-07-13,601398,3.87,3.85,3.88,3.84,2932780,1394984368.0,1.03,-0.52,-0.02,0.11
2021-07-14,601398,3.85,3.81,3.85,3.78,3020828,1420168144.0,1.82,-1.04,-0.04,0.11
2021-07-15,601398,3.81,3.85,3.87,3.79,2775908,1316100928.0,2.1,1.05,0.04,0.1
2021-07-16,601398,3.85,3.84,3.85,3.81,1704074,805756080.0,1.04,-0.26,-0.01,0.06
2021-07-19,601398,3.83,3.83,3.84,3.8,1683758,793714592.0,1.04,-0.26,-0.01,0.06
2021-07-20,601398,3.81,3.81,3.82,3.8,1025529,483183664.0,0.52,-0.52,-0.02,0.04
2021-07-21,601398,3.82,3.79,3.83,3.79,1646259,773916480.0,1.05,-0.52,-0.02,0.06
2021-07-22,601398,3.8,3.81,3.82,3.79,1476370,695491008.0,0.79,0.53,0.02,0.05
2021-07-23,601398,3.81,3.8,3.82,3.79,1390746,653652768.0,0.79,-0.26,-0.01,0.05
2021-07-26,601398,3.79,3.77,3.8,3.75,2245916,1047502896.0,1.32,-0.79,-0.03,0.08
2021-07-27,601398,3.76,3.72,3.77,3.71,2088992,969160416.0,1.59,-1.33,-0.05,0.08
2021-07-28,601398,3.71,3.77,3.78,3.7,2479934,1154474144.0,2.15,1.34,0.05,0.09
2021-07-29,601398,3.77,3.72,3.77,3.71,1716806,794734064.0,1.59,-1.33,-0.05,0.06
2021-07-30,601398,3.72,3.69,3.72,3.67,1847472,847608528.0,1.34,-0.81,-0.03,0.07
2021-08-02,601398,3.68,3.7,3.71,3.63,2143223,980307728.0,2.17,0.27,0.01,0.08
2021-08-03,601398,3.69,3.68,3.69,3.65,1352458,617612560.0,1.08,-0.54,-0.02,0.05
2021-08-04,601398,3.68,3.65,3.68,3.64,1483019,675234464.0,1.09,-0.82,-0.03,0.06
2021-08-05,601398,3.65,3.64,3.67,3.63,1097472,499522160.0,1.1,-0.27,-0.01,0.04
2021-08-06,601398,3.65,3.63,3.65,3.61,1587328,717679984.0,1.1,-0.27,-0.01,0.06
2021-08-09,601398,3.62,3.65,3.67,3.61,1925601,876596528.0,1.65,0.55,0.02,0.07
2021-08-10,601398,3.65,3.66,3.67,3.62,1773891,805586224.0,1.37,0.27,0.01,0.07
2021-08-11,601398,3.67,3.75,3.76,3.67,3307272,1532111344.0,2.46,2.46,0.09,0.12
2021-08-12,601398,3.73,3.73,3.77,3.72,1182781,548759520.0,1.33,-0.53,-0.02,0.04
2021-08-13,601398,3.73,3.71,3.74,3.7,935428,431809856.0,1.07,-0.54,-0.02,0.03
2021-08-16,601398,3.71,3.72,3.74,3.7,1161093,536195504.0,1.08,0.27,0.01,0.04
2021-08-17,601398,3.71,3.72,3.74,3.7,1951383,901396448.0,1.08,0.0,0.0,0.07
2021-08-18,601398,3.71,3.77,3.78,3.7,2598466,1206854880.0,2.15,1.34,0.05,0.1
2021-08-19,601398,3.76,3.74,3.77,3.72,1482787,687957232.0,1.33,-0.8,-0.03,0.05
2021-08-20,601398,3.74,3.76,3.77,3.72,1903426,884926720.0,1.34,0.53,0.02,0.07
2021-08-23,601398,3.74,3.73,3.77,3.73,1177077,546712336.0,1.06,-0.8,-0.03,0.04
2021-08-24,601398,3.73,3.73,3.75,3.73,954531,442656400.0,0.54,0.0,0.0,0.04
2021-08-25,601398,3.74,3.73,3.74,3.72,1003848,464385840.0,0.54,0.0,0.0,0.04
2021-08-26,601398,3.72,3.72,3.73,3.7,1176893,542560912.0,0.8,-0.27,-0.01,0.04
2021-08-27,601398,3.71,3.74,3.74,3.7,1161297,536676656.0,1.08,0.54,0.02,0.04
2021-08-30,601398,3.73,3.68,3.74,3.66,2034266,933775424.0,2.14,-1.6,-0.06,0.08
2021-08-31,601398,3.69,3.72,3.72,3.67,1917115,880980368.0,1.36,1.09,0.04,0.07
2021-09-01,601398,3.71,3.78,3.79,3.7,2681034,1249115488.0,2.42,1.61,0.06,0.1
2021-09-02,601398,3.78,3.79,3.79,3.76,1467904,686983936.0,0.79,0.26,0.01,0.05
2021-09-03,601398,3.79,3.83,3.85,3.76,2025437,954773056.0,2.37,1.06,0.04,0.08
2021-09-06,601398,3.8,3.83,3.85,3.8,1605365,758568368.0,1.31,0.0,0.0,0.06
2021-09-07,601398,3.83,3.85,3.87,3.8,1948513,921859136.0,1.83,0.52,0.02,0.07
2021-09-08,601398,3.84,3.87,3.88,3.83,1747800,832426928.0,1.3,0.52,0.02,0.06
2021-09-09,601398,3.86,3.85,3.87,3.82,1553117,737594016.0,1.29,-0.52,-0.02,0.06
2021-09-10,601398,3.85,3.89,3.93,3.84,2503593,1200536544.0,2.34,1.04,0.04,0.09
2021-09-13,601398,3.88,3.87,3.88,3.85,1688549,804351056.0,0.77,-0.51,-0.02,0.06
2021-09-14,601398,3.86,3.81,3.88,3.8,1854203,877628016.0,2.07,-1.55,-0.06,0.07
2021-09-15,601398,3.8,3.78,3.82,3.76,1751216,820551872.0,1.57,-0.79,-0.03,0.06
2021-09-16,601398,3.78,3.78,3.81,3.77,1678220,787701856.0,1.06,0.0,0.0,0.06
2021-09-17,601398,3.78,3.8,3.81,3.78,1102572,517329968.0,0.79,0.53,0.02,0.04
2021-09-22,601398,3.75,3.73,3.76,3.72,2176460,1008833744.0,1.05,-1.84,-0.07,0.08
2021-09-23,601398,3.75,3.76,3.78,3.73,1325157,616352624.0,1.34,0.8,0.03,0.05
2021-09-24,601398,3.74,3.74,3.77,3.73,1098914,510211552.0,1.06,-0.53,-0.02,0.04
2021-09-27,601398,3.73,3.73,3.75,3.7,1644684,759535616.0,1.34,-0.27,-0.01,0.06
2021-09-28,601398,3.72,3.76,3.78,3.71,1633795,759632528.0,1.88,0.8,0.03,0.06
2021-09-29,601398,3.75,3.78,3.8,3.72,2438137,1138094976.0,2.13,0.53,0.02,0.09
2021-09-30,601398,3.78,3.76,3.78,3.73,1504132,698898768.0,1.32,-0.53,-0.02,0.06
2021-10-08,601398,3.76,3.81,3.83,3.75,1859946,872488112.0,2.13,1.33,0.05,0.07
2021-10-11,601398,3.82,3.84,3.87,3.81,1818625,863201216.0,1.57,0.79,0.03,0.07
2021-10-12,601398,3.84,3.85,3.86,3.81,1449306,686903968.0,1.3,0.26,0.01,0.05
2021-10-13,601398,3.84,3.82,3.85,3.81,1123057,530545728.0,1.04,-0.78,-0.03,0.04
2021-10-14,601398,3.82,3.81,3.83,3.81,719637,339578656.0,0.52,-0.26,-0.01,0.03
2021-10-15,601398,3.82,3.85,3.85,3.81,1255589,594356224.0,1.05,1.05,0.04,0.05
2021-10-18,601398,3.85,3.83,3.87,3.81,1173696,555326048.0,1.56,-0.52,-0.02,0.04
2021-10-19,601398,3.82,3.82,3.84,3.81,1058826,499759088.0,0.78,-0.26,-0.01,0.04
2021-10-20,601398,3.83,3.8,3.83,3.78,1074596,504948864.0,1.31,-0.52,-0.02,0.04
2021-10-21,601398,3.8,3.84,3.84,3.79,1351316,637824656.0,1.32,1.05,0.04,0.05
2021-10-22,601398,3.84,3.83,3.86,3.81,931086,440144704.0,1.3,-0.26,-0.01,0.03
2021-10-25,601398,3.81,3.82,3.83,3.79,1033424,486689968.0,1.04,-0.26,-0.01,0.04
2021-10-26,601398,3.82,3.8,3.84,3.79,1187350,559100064.0,1.31,-0.52,-0.02,0.04
2021-10-27,601398,3.8,3.8,3.81,3.75,1257712,588428864.0,1.58,0.0,0.0,0.05
2021-10-28,601398,3.78,3.77,3.8,3.77,783008,366506432.0,0.79,-0.79,-0.03,0.03
2021-10-29,601398,3.77,3.77,3.79,3.76,1149808,537655504.0,0.8,0.0,0.0,0.04
2021-11-01,601398,3.78,3.83,3.83,3.77,1876235,881706432.0,1.59,1.59,0.06,0.07
2021-11-02,601398,3.83,3.75,3.83,3.74,2115693,989837392.0,2.35,-2.09,-0.08,0.08
2021-11-03,601398,3.77,3.74,3.77,3.73,1460298,678038224.0,1.07,-0.27,-0.01,0.05
2021-11-04,601398,3.74,3.75,3.75,3.73,1001581,464799872.0,0.53,0.27,0.01,0.04
2021-11-05,601398,3.74,3.76,3.77,3.73,1113017,517754656.0,1.07,0.27,0.01,0.04
2021-11-08,601398,3.75,3.73,3.76,3.73,1473507,684049056.0,0.8,-0.8,-0.03,0.05
2021-11-09,601398,3.74,3.74,3.75,3.73,866896,402174128.0,0.54,0.27,0.01,0.03
2021-11-10,601398,3.74,3.72,3.74,3.71,1250475,577396256.0,0.8,-0.53,-0.02,0.05
2021-11-11,601398,3.72,3.76,3.76,3.71,1131059,525090256.0,1.34,1.08,0.04,0.04
2021-11-12,601398,3.76,3.75,3.76,3.73,1016838,472333216.0,0.8,-0.27,-0.01,0.04
2021-11-15,601398,3.75,3.77,3.78,3.74,900470,419795008.0,1.07,0.53,0.02,0.03
2021-11-16,601398,3.76,3.75,3.78,3.74,962815,448267808.0,1.06,-0.53,-0.02,0.04
2021-11-17,601398,3.74,3.75,3.76,3.74,912333,423989904.0,0.53,0.0,0.0,0.03
2021-11-18,601398,3.74,3.74,3.75,3.73,764674,354706416.0,0.53,-0.27,-0.01,0.03
2021-11-19,601398,3.74,3.76,3.77,3.73,1005573,467427072.0,1.07,0.53,0.02,0.04
2021-11-22,601398,3.75,3.73,3.76,3.73,1205829,559173680.0,0.8,-0.8,-0.03,0.04
2021-11-23,601398,3.73,3.73,3.75,3.72,878260,406963200.0,0.8,0.0,0.0,0.03
2021-11-24,601398,3.73,3.74,3.74,3.72,699612,324057984.0,0.54,0.27,0.01,0.03
2021-11-25,601398,3.74,3.73,3.74,3.73,596924,276623120.0,0.27,-0.27,-0.01,0.02
2021-11-26,601398,3.73,3.71,3.74,3.71,978877,451910176.0,0.8,-0.54,-0.02,0.04
2021-11-29,601398,3.7,3.68,3.71,3.66,1822576,836194176.0,1.35,-0.81,-0.03,0.07
2021-11-30,601398,3.68,3.68,3.69,3.67,1076842,492804576.0,0.54,0.0,0.0,0.04
2021-12-01,601398,3.68,3.7,3.7,3.67,1113051,511084672.0,0.82,0.54,0.02,0.04
2021-12-02,601398,3.7,3.71,3.72,3.68,1784682,820135168.0,1.08,0.27,0.01,0.07
2021-12-03,601398,3.7,3.71,3.71,3.68,1127866,518341584.0,0.81,0.0,0.0,0.04
2021-12-06,601398,3.71,3.73,3.74,3.7,1795707,830641840.0,1.08,0.54,0.02,0.07
2021-12-07,601398,3.74,3.76,3.77,3.72,2057105,956152032.0,1.34,0.8,0.03,0.08
2021-12-08,601398,3.76,3.74,3.76,3.73,1377157,638961856.0,0.8,-0.53,-0.02,0.05
2021-12-09,601398,3.75,3.76,3.78,3.73,1956555,911941952.0,1.34,0.53,0.02,0.07
2021-12-10,601398,3.75,3.76,3.76,3.72,2154203,999479296.0,1.06,0.0,0.0,0.08
2021-12-13,601398,3.74,3.73,3.76,3.73,1346737,625469696.0,0.8,-0.8,-0.03,0.05
2021-12-14,601398,3.73,3.72,3.74,3.71,1276969,589757696.0,0.8,-0.27,-0.01,0.05
2021-12-15,601398,3.71,3.71,3.72,3.7,1041597,479973456.0,0.54,-0.27,-0.01,0.04
2021-12-16,601398,3.71,3.72,3.73,3.69,1457255,671821104.0,1.08,0.27,0.01,0.05
2021-12-17,601398,3.71,3.71,3.72,3.7,1247899,575345952.0,0.54,-0.27,-0.01,0.05
2021-12-20,601398,3.7,3.71,3.73,3.7,1486146,686198272.0,0.81,0.0,0.0,0.06
2021-12-21,601398,3.71,3.75,3.76,3.7,2029724,942740128.0,1.62,1.08,0.04,0.08
2021-12-22,601398,3.75,3.74,3.76,3.73,1411400,655780544.0,0.8,-0.27,-0.01,0.05
2021-12-23,601398,3.74,3.75,3.75,3.73,980910,455450240.0,0.53,0.27,0.01,0.04
2021-12-24,601398,3.75,3.75,3.77,3.74,1279088,595172752.0,0.8,0.0,0.0,0.05
2021-12-27,601398,3.74,3.76,3.76,3.74,905033,421103232.0,0.53,0.27,0.01,0.03
2021-12-28,601398,3.76,3.78,3.78,3.75,2005505,936086064.0,0.8,0.53,0.02,0.07
2021-12-29,601398,3.76,3.76,3.77,3.74,976647,454516944.0,0.79,-0.53,-0.02,0.04
2021-12-30,601398,3.75,3.74,3.76,3.73,1412751,655490352.0,0.8,-0.53,-0.02,0.05
2021-12-31,601398,3.73,3.73,3.75,3.73,959022,444544832.0,0.53,-0.27,-0.01,0.04
2022-01-04,601398,3.74,3.77,3.77,3.73,1688756,785143328.0,1.07,1.07,0.04,0.06
2022-01-05,601398,3.76,3.81,3.82,3.75,2839546,1332859584.0,1.86,1.06,0.04,0.11
2022-01-06,601398,3.8,3.8,3.83,3.78,1903144,894943776.0,1.31,-0.26,-0.01,0.07
2022-01-07,601398,3.79,3.84,3.85,3.78,1939650,916673920.0,1.84,1.05,0.04,0.07
2022-01-10,601398,3.84,3.85,3.86,3.82,1583293,750737776.0,1.04,0.26,0.01,0.06
2022-01-11,601398,3.83,3.85,3.87,3.83,1670263,794398032.0,1.04,0.0,0.0,0.06
2022-01-12,601398,3.85,3.82,3.85,3.8,1857315,876687472.0,1.3,-0.78,-0.03,0.07
2022-01-13,601398,3.81,3.83,3.88,3.81,1793135,851827616.0,1.83,0.26,0.01,0.07
2022-01-14,601398,3.84,3.78,3.84,3.77,2251970,1057017152.0,1.83,-1.31,-0.05,0.08
2022-01-17,601398,3.77,3.75,3.8,3.74,1787227,832701568.0,1.59,-0.79,-0.03,0.07
2022-01-18,601398,3.75,3.79,3.8,3.73,2169500,1011704448.0,1.87,1.07,0.04,0.08
2022-01-19,601398,3.77,3.8,3.81,3.76,1729132,810536128.0,1.32,0.26,0.01,0.06
2022-01-20,601398,3.8,3.85,3.86,3.79,3131275,1482850096.0,1.84,1.32,0.05,0.12
2022-01-21,601398,3.83,3.8,3.84,3.79,1735281,816856400.0,1.3,-1.3,-0.05,0.06
2022-01-24,601398,3.8,3.8,3.82,3.78,1418871,665972928.0,1.05,0.0,0.0,0.05
2022-01-25,601398,3.79,3.77,3.8,3.77,1703837,798145264.0,0.79,-0.79,-0.03,0.06
2022-01-26,601398,3.76,3.79,3.8,3.76,1189948,557705776.0,1.06,0.53,0.02,0.04
2022-01-27,601398,3.78,3.78,3.81,3.76,1436955,672949232.0,1.32,-0.26,-0.01,0.05
2022-01-28,601398,3.78,3.76,3.83,3.76,2210439,1037472496.0,1.85,-0.53,-0.02,0.08
2022-02-07,601398,3.79,3.84,3.85,3.77,2575289,1216216064.0,2.13,2.13,0.08,0.1
2022-02-08,601398,3.84,3.95,3.97,3.83,4919720,2367215824.0,3.65,2.86,0.11,0.18
2022-02-09,601398,3.95,3.94,4.0,3.91,3522095,1710473984.0,2.28,-0.25,-0.01,0.13
2022-02-10,601398,3.95,3.96,3.97,3.9,2527510,1222399408.0,1.78,0.51,0.02,0.09
2022-02-11,601398,3.94,3.97,3.99,3.93,2168130,1055659520.0,1.52,0.25,0.01,0.08
2022-02-14,601398,3.95,3.9,3.96,3.87,2639674,1267336368.0,2.27,-1.76,-0.07,0.1
2022-02-15,601398,3.89,3.86,3.92,3.85,1957491,935314544.0,1.79,-1.03,-0.04,0.07
2022-02-16,601398,3.87,3.88,3.91,3.85,1554567,743663744.0,1.55,0.52,0.02,0.06
2022-02-17,601398,3.88,3.88,3.91,3.87,1275751,610866288.0,1.03,0.0,0.0,0.05
2022-02-18,601398,3.87,3.91,3.92,3.86,1598895,766743184.0,1.55,0.77,0.03,0.06
2022-02-21,601398,3.9,3.92,3.92,3.87,1594034,764397600.0,1.28,0.26,0.01,0.06
2022-02-22,601398,3.9,3.88,3.91,3.86,1708438,816340656.0,1.28,-1.02,-0.04,0.06
2022-02-23,601398,3.88,3.87,3.88,3.84,2358016,1121673856.0,1.03,-0.26,-0.01,0.09
2022-02-24,601398,3.85,3.8,3.87,3.79,2566266,1211414672.0,2.07,-1.81,-0.07,0.1
2022-02-25,601398,3.8,3.77,3.82,3.76,2506018,1174239872.0,1.58,-0.79,-0.03,0.09
2022-02-28,601398,3.77,3.76,3.78,3.74,1949270,908084768.0,1.06,-0.27,-0.01,0.07
