日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-01-29,600276,86.19,85.78,86.91,83.49,327276,3368922624.0,3.95,-0.87,-0.75,0.62
2021-02-01,600276,84.7,84.77,86.05,83.48,250766,2572231376.0,3.0,-1.18,-1.01,0.47
2021-02-02,600276,85.74,87.65,88.48,84.35,311946,3291860656.0,4.87,3.4,2.88,0.59
2021-02-03,600276,87.6,86.81,88.44,86.41,215736,2279848992.0,2.32,-0.96,-0.84,0.41
2021-02-04,600276,85.98,84.98,86.31,83.9,285482,2932116080.0,2.78,-2.11,-1.83,0.54
2021-02-05,600276,85.94,88.73,89.55,84.73,380712,4059241104.0,5.67,4.41,3.75,0.72
2021-02-08,600276,88.74,87.88,90.44,87.52,373468,4011442128.0,3.29,-0.96,-0.85,0.7
2021-02-09,600276,89.1,90.76,91.66,87.48,341346,3712038160.0,4.76,3.28,2.88,0.64
2021-02-10,600276,90.31,90.31,91.6,88.58,343645,3755577136.0,3.33,-0.5,-0.45,0.65
2021-02-18,600276,92.15,86.73,92.15,86.4,450416,4802022656.0,6.37,-3.96,-3.58,0.85
2021-02-19,600276,86.45,86.95,87.46,84.99,286563,2988179680.0,2.85,0.25,0.22,0.54
2021-02-22,600276,87.98,82.65,87.98,82.65,456260,4647867392.0,6.13,-4.95,-4.3,0.86
2021-02-23,600276,82.1,83.23,84.28,81.81,254889,2561642240.0,2.99,0.7,0.58,0.48
2021-02-24,600276,83.47,82.4,83.48,81.48,317807,3169255792.0,2.4,-1.0,-0.83,0.6
2021-02-25,600276,82.65,83.52,84.51,81.94,316097,3175504048.0,3.12,1.36,1.12,0.6
2021-02-26,600276,81.82,84.15,85.7,81.82,349964,3573877072.0,4.65,0.75,0.63,0.66
2021-03-01,600276,84.98,82.9,84.98,82.07,305339,3058360112.0,3.46,-1.49,-1.25,0.58
2021-03-02,600276,82.9,81.27,83.32,80.56,304206,3009376816.0,3.33,-1.97,-1.63,0.57
2021-03-03,600276,81.4,83.77,83.88,80.6,264632,2649105248.0,4.04,3.08,2.5,0.5
2021-03-04,600276,82.8,83.06,83.77,81.47,250831,2509954480.0,2.75,-0.85,-0.71,0.47
2021-03-05,600276,81.41,82.9,83.59,81.39,228363,2277798368.0,2.65,-0.19,-0.16,0.43
2021-03-08,600276,83.24,76.08,83.94,75.73,462043,4407903232.0,9.9,-8.23,-6.82,0.87
2021-03-09,600276,76.71,75.8,78.22,73.8,429656,3970887712.0,5.81,-0.37,-0.28,0.81
2021-03-10,600276,77.64,77.15,78.09,76.43,242134,2265100256.0,2.19,1.78,1.35,0.46
2021-03-11,600276,77.64,77.21,78.38,76.4,272516,2554052752.0,2.57,0.08,0.06,0.51
2021-03-12,600276,78.06,76.14,78.73,75.63,229179,2127934272.0,4.02,-1.39,-1.07,0.43
2021-03-15,600276,75.25,73.97,76.02,73.12,301244,2702706976.0,3.81,-2.85,-2.17,0.57
2021-03-16,600276,74.73,73.64,74.96,72.73,240420,2142583648.0,3.01,-0.45,-0.33,0.45
2021-03-17,600276,73.65,73.16,74.11,72.3,250863,2221734368.0,2.46,-0.65,-0.48,0.47
2021-03-18,600276,73.49,73.65,74.72,72.9,311128,2776569680.0,2.49,0.67,0.49,0.59
2021-03-19,600276,72.65,72.69,73.43,71.98,224501,1979612736.0,1.97,-1.3,-0.96,0.42
2021-03-22,600276,72.69,72.74,74.55,72.31,254827,2255795600.0,3.08,0.07,0.05,0.48
2021-03-23,600276,71.86,72.35,73.02,71.82,243465,2130891328.0,1.65,-0.54,-0.39,0.46
2021-03-24,600276,72.35,71.41,72.81,70.77,201135,1747979552.0,2.82,-1.3,-0.94,0.38
2021-03-25,600276,70.73,72.0,72.54,70.22,217352,1886763648.0,3.25,0.83,0.59,0.41
2021-03-26,600276,72.3,75.33,76.06,72.14,378234,3422124864.0,5.44,4.63,3.33,0.71
2021-03-29,600276,75.4,74.75,75.9,74.42,249642,2272148832.0,1.96,-0.77,-0.58,0.47
2021-03-30,600276,74.61,77.31,77.38,74.31,296356,2732047808.0,4.11,3.42,2.56,0.56
2021-03-31,600276,76.99,76.05,76.99,75.15,188051,1730748832.0,2.38,-1.63,-1.26,0.35
2021-04-01,600276,75.65,77.52,78.06,75.65,192760,1807448032.0,3.17,1.93,1.47,0.36
2021-04-02,600276,77.65,76.55,78.35,75.88,197985,1840689776.0,3.19,-1.25,-0.97,0.37
2021-04-06,600276,76.31,75.06,76.34,74.86,169785,1546041600.0,1.93,-1.95,-1.49,0.32
2021-04-07,600276,75.31,74.88,75.4,74.1,169071,1524879344.0,1.73,-0.24,-0.18,0.32
2021-04-08,600276,74.56,76.35,76.69,74.06,184761,1697072608.0,3.51,1.96,1.47,0.35
2021-04-09,600276,76.81,75.31,76.98,74.73,179889,1640481248.0,2.95,-1.36,-1.04,0.34
2021-04-12,600276,75.02,73.92,75.96,73.38,213444,1919193024.0,3.43,-1.85,-1.39,0.4
2021-04-13,600276,73.8,73.46,74.56,72.36,223809,1988503424.0,2.98,-0.62,-0.46,0.42
2021-04-14,600276,73.85,70.58,73.85,67.83,922491,7812080640.0,8.19,-3.92,-2.88,1.74
2021-04-15,600276,69.75,67.8,69.8,67.7,598684,4973531392.0,2.98,-3.94,-2.78,1.13
2021-04-16,600276,67.94,66.5,67.94,65.4,528806,4248106016.0,3.75,-1.92,-1.3,1.0
2021-04-19,600276,66.56,67.72,67.82,65.56,529618,4297304576.0,3.4,1.83,1.22,1.0
2021-04-20,600276,67.55,66.24,67.55,65.48,742405,5955990528.0,3.06,-2.19,-1.48,1.4
2021-04-21,600276,66.14,68.63,68.78,65.65,688097,5641888512.0,4.73,3.61,2.39,1.3
2021-04-22,600276,68.21,67.81,68.4,67.48,368504,3026890528.0,1.34,-1.19,-0.82,0.69
2021-04-23,600276,68.4,68.48,69.3,67.65,468638,3890314480.0,2.43,0.99,0.67,0.88
2021-04-26,600276,68.63,67.25,69.79,67.13,542473,4504099584.0,3.88,-1.8,-1.23,1.02
2021-04-27,600276,67.26,68.52,68.63,66.69,336012,2772491248.0,2.88,1.89,1.27,0.63
2021-04-28,600276,68.56,68.36,68.8,67.56,271647,2237534288.0,1.81,-0.23,-0.16,0.51
2021-04-29,600276,68.47,67.94,68.56,67.48,317536,2613342976.0,1.58,-0.61,-0.42,0.6
2021-04-30,600276,68.48,69.4,70.4,67.99,513369,4313992960.0,3.55,2.15,1.46,0.97
2021-05-06,600276,69.4,67.75,70.4,67.65,421448,3516693104.0,3.96,-2.38,-1.65,0.79
2021-05-07,600276,67.75,65.97,67.94,65.97,371054,2992772704.0,2.91,-2.63,-1.78,0.7
2021-05-10,600276,65.9,66.25,66.71,64.32,253161,2018887216.0,3.62,0.42,0.28,0.48
2021-05-11,600276,65.56,69.07,69.15,65.44,387987,3187696928.0,5.6,4.26,2.82,0.73
2021-05-12,600276,69.0,68.63,69.26,68.06,243463,2023942848.0,1.74,-0.64,-0.44,0.46
2021-05-13,600276,68.16,67.42,68.4,66.92,247591,2022298800.0,2.16,-1.76,-1.21,0.47
2021-05-14,600276,67.9,69.17,69.48,67.15,347378,2898254768.0,3.46,2.6,1.75,0.65
2021-05-17,600276,69.65,70.46,71.52,69.61,358229,3070196384.0,2.76,1.86,1.29,0.68
2021-05-18,600276,70.48,70.75,71.26,69.76,191552,1634106464.0,2.13,0.41,0.29,0.36
2021-05-19,600276,70.73,70.19,70.73,69.73,167147,1419469456.0,1.41,-0.79,-0.56,0.32
2021-05-20,600276,70.29,69.07,70.43,68.73,347175,2914466336.0,2.42,-1.6,-1.12,0.65
2021-05-21,600276,69.35,67.79,70.35,67.65,366266,3052830944.0,3.91,-1.85,-1.28,0.69
2021-05-24,600276,67.57,68.78,68.78,66.73,279435,2294658784.0,3.02,1.46,0.99,0.53
2021-05-25,600276,68.77,71.19,71.53,68.69,464457,3960893280.0,4.13,3.5,2.41,0.88
2021-05-26,600276,71.88,71.22,72.2,70.67,417488,3603633120.0,2.15,0.04,0.03,0.79
2021-05-27,600276,70.95,71.24,71.73,70.26,326368,2808456368.0,2.06,0.03,0.02,0.62
2021-05-28,600276,71.72,70.85,72.08,70.36,321284,2769742240.0,2.41,-0.55,-0.39,0.61
2021-05-31,600276,70.73,71.23,71.3,70.15,259537,2225081408.0,1.62,0.54,0.38,0.49
2021-06-01,600276,71.3,72.2,72.23,70.65,392538,3406034208.0,2.22,1.36,0.97,0.74
2021-06-02,600276,72.24,69.61,72.44,68.98,524299,4456483840.0,4.79,-3.59,-2.59,0.99
2021-06-03,600276,68.92,68.13,69.23,68.11,414103,3441142208.0,1.61,-2.13,-1.48,0.78
2021-06-04,600276,67.7,68.19,68.89,67.39,334781,2765748576.0,2.2,0.09,0.06,0.63
2021-06-07,600276,68.06,68.01,68.09,67.02,253011,2070589232.0,1.57,-0.26,-0.18,0.48
2021-06-08,600276,68.35,68.46,69.59,68.15,297829,2480664128.0,2.12,0.66,0.45,0.56
2021-06-09,600276,68.55,69.44,69.73,68.55,256591,2156957776.0,1.72,1.43,0.98,0.48
2021-06-10,600276,70.49,72.48,74.94,69.6,617790,4544921856.0,7.69,4.38,3.04,0.97
2021-06-11,600276,72.58,72.44,72.93,70.58,448209,3227502816.0,3.24,-0.06,-0.04,0.7
2021-06-15,600276,72.44,71.36,73.63,71.03,438438,3177815776.0,3.59,-1.49,-1.08,0.69
2021-06-16,600276,71.36,70.29,71.88,69.98,280378,1991163808.0,2.66,-1.5,-1.07,0.44
2021-06-17,600276,70.32,70.63,70.77,69.64,233548,1653726272.0,1.61,0.48,0.34,0.37
2021-06-18,600276,70.98,70.92,71.93,70.31,310607,2222493328.0,2.29,0.41,0.29,0.49
2021-06-21,600276,70.68,68.99,70.68,68.59,452862,3169713376.0,2.95,-2.72,-1.93,0.71
2021-06-22,600276,68.99,69.96,69.97,68.48,436130,3040863648.0,2.16,1.41,0.97,0.68
2021-06-23,600276,70.05,70.63,71.94,70.03,572156,4081587088.0,2.73,0.96,0.67,0.9
2021-06-24,600276,69.47,67.48,69.47,67.35,772128,5274272000.0,3.0,-4.46,-3.15,1.21
2021-06-25,600276,67.15,67.54,67.92,66.46,537240,3623945408.0,2.16,0.09,0.06,0.84
2021-06-28,600276,67.54,68.08,68.08,66.98,411068,2796214016.0,1.63,0.8,0.54,0.65
2021-06-29,600276,68.09,67.68,68.3,67.29,300627,2052623680.0,1.48,-0.59,-0.4,0.47
2021-06-30,600276,67.73,67.45,68.18,67.38,266825,1817637472.0,1.18,-0.34,-0.23,0.42
2021-07-01,600276,67.48,69.17,70.28,67.23,494102,3416187488.0,4.52,2.55,1.72,0.78
2021-07-02,600276,68.51,66.39,68.77,66.33,531316,3589629264.0,3.53,-4.02,-2.78,0.83
2021-07-05,600276,66.14,62.43,66.14,61.8,795019,5093697024.0,6.54,-5.96,-3.96,1.25
2021-07-06,600276,62.08,61.54,62.08,60.31,655918,4031806400.0,2.84,-1.43,-0.89,1.03
2021-07-07,600276,61.77,61.93,62.97,61.74,421310,2645435616.0,2.0,0.63,0.39,0.66
2021-07-08,600276,61.94,60.85,62.36,60.65,376693,2325415952.0,2.76,-1.74,-1.08,0.59
2021-07-09,600276,60.5,61.58,61.8,60.38,317140,1956917072.0,2.33,1.2,0.73,0.5
2021-07-12,600276,62.98,62.6,63.98,62.47,599867,3823509584.0,2.45,1.66,1.02,0.94
2021-07-13,600276,62.6,61.42,62.89,61.24,381455,2377792672.0,2.64,-1.88,-1.18,0.6
2021-07-14,600276,61.18,59.59,61.28,59.48,676799,4079611632.0,2.93,-2.98,-1.83,1.06
2021-07-15,600276,59.28,59.75,59.77,57.86,648061,3835157904.0,3.21,0.27,0.16,1.02
2021-07-16,600276,59.75,59.58,59.75,58.48,450067,2675282720.0,2.13,-0.28,-0.17,0.71
2021-07-19,600276,59.32,60.44,60.48,58.49,502333,3006391952.0,3.34,1.44,0.86,0.79
2021-07-20,600276,60.33,62.66,62.66,59.98,798081,4984495104.0,4.43,3.67,2.22,1.25
2021-07-21,600276,63.48,62.46,63.95,62.14,554571,3519441504.0,2.89,-0.32,-0.2,0.87
2021-07-22,600276,62.44,60.76,62.44,60.75,470006,2899861920.0,2.71,-2.72,-1.7,0.74
2021-07-23,600276,60.67,60.97,61.33,59.71,361120,2206411056.0,2.67,0.35,0.21,0.57
2021-07-26,600276,60.78,58.7,60.78,58.07,464010,2770651168.0,4.44,-3.72,-2.27,0.73
2021-07-27,600276,58.69,53.98,59.06,53.59,810946,4581065984.0,9.32,-8.04,-4.72,1.27
2021-07-28,600276,53.45,55.39,55.75,53.08,523920,2891590656.0,4.95,2.61,1.41,0.82
2021-07-29,600276,57.08,54.59,57.38,54.15,530125,2953856784.0,5.83,-1.44,-0.8,0.83
2021-07-30,600276,54.06,53.86,54.36,52.48,484236,2613309584.0,3.44,-1.34,-0.73,0.76
2021-08-02,600276,53.46,54.73,55.73,51.73,604141,3276024096.0,7.43,1.62,0.87,0.95
2021-08-03,600276,54.59,56.88,56.88,54.08,549982,3100529856.0,5.12,3.93,2.15,0.86
2021-08-04,600276,57.08,55.81,57.25,55.28,473268,2662303072.0,3.46,-1.88,-1.07,0.74
2021-08-05,600276,55.82,55.28,56.96,54.97,385789,2183301488.0,3.57,-0.95,-0.53,0.61
2021-08-06,600276,54.98,54.28,55.02,53.76,347438,1898761296.0,2.28,-1.81,-1.0,0.55
2021-08-09,600276,53.98,56.4,57.4,53.74,539000,3048950736.0,6.74,3.91,2.12,0.85
2021-08-10,600276,56.57,57.22,57.28,55.22,563061,3200866128.0,3.65,1.45,0.82,0.88
2021-08-11,600276,56.68,56.37,57.85,56.25,394126,2257552048.0,2.8,-1.49,-0.85,0.62
2021-08-12,600276,56.01,55.28,57.15,55.1,400836,2260258000.0,3.64,-1.93,-1.09,0.63
2021-08-13,600276,55.04,56.01,56.13,54.76,338592,1904307296.0,2.48,1.32,0.73,0.53
2021-08-16,600276,56.01,55.95,56.58,55.53,250645,1418005600.0,1.87,-0.11,-0.06,0.39
2021-08-17,600276,55.68,54.23,55.91,54.13,362979,2010145952.0,3.18,-3.07,-1.72,0.57
2021-08-18,600276,54.3,54.47,54.69,53.24,330021,1799750672.0,2.67,0.44,0.24,0.52
2021-08-19,600276,54.14,53.32,54.94,53.26,332101,1808649296.0,3.08,-2.11,-1.15,0.52
2021-08-20,600276,49.48,47.94,49.8,47.94,1406764,6858016512.0,3.49,-10.09,-5.38,2.21
2021-08-23,600276,47.03,46.66,47.68,44.98,1342010,6276592896.0,5.63,-2.67,-1.28,2.11
2021-08-24,600276,46.39,46.68,47.64,45.58,973951,4578425344.0,4.41,0.04,0.02,1.53
2021-08-25,600276,46.69,46.89,47.59,46.19,631071,2990920448.0,3.0,0.45,0.21,0.99
2021-08-26,600276,46.49,44.79,46.58,44.73,804365,3686107648.0,3.95,-4.48,-2.1,1.26
2021-08-27,600276,44.98,45.53,46.38,44.97,538304,2486358720.0,3.15,1.65,0.74,0.85
2021-08-30,600276,45.3,45.08,45.76,44.74,444569,2025406944.0,2.24,-0.99,-0.45,0.7
2021-08-31,600276,44.93,44.68,45.62,43.81,495742,2237371936.0,4.02,-0.89,-0.4,0.78
2021-09-01,600276,44.88,46.07,46.68,44.4,731271,3380043296.0,5.1,3.11,1.39,1.15
2021-09-02,600276,46.08,45.34,46.08,44.98,465752,2135153568.0,2.39,-1.58,-0.73,0.73
2021-09-03,600276,44.8,45.58,46.32,44.53,462358,2132747680.0,3.95,0.53,0.24,0.73
2021-09-06,600276,45.67,47.58,48.37,45.67,866636,4132165376.0,5.92,4.39,2.0,1.36
2021-09-07,600276,47.58,47.56,47.81,46.66,488972,2333419072.0,2.42,-0.04,-0.02,0.77
2021-09-08,600276,47.56,47.23,47.8,47.08,331069,1584289696.0,1.51,-0.69,-0.33,0.52
2021-09-09,600276,47.2,46.92,47.64,46.78,301660,1435010672.0,1.82,-0.66,-0.31,0.47
2021-09-10,600276,46.88,46.93,47.43,46.57,337886,1602166128.0,1.83,0.02,0.01,0.53
2021-09-13,600276,46.93,46.23,47.42,45.98,405871,1912968160.0,3.07,-1.49,-0.7,0.64
2021-09-14,600276,46.25,46.28,47.0,46.21,487355,2293151056.0,1.71,0.11,0.05,0.77
2021-09-15,600276,46.16,45.2,46.19,44.98,448330,2056689104.0,2.61,-2.33,-1.08,0.7
2021-09-16,600276,45.38,45.63,45.93,44.86,558906,2563361936.0,2.37,0.95,0.43,0.88
2021-09-17,600276,45.31,46.43,47.08,45.18,635328,2968608400.0,4.16,1.75,0.8,1.0
2021-09-22,600276,46.43,47.38,47.63,46.09,580513,2758986272.0,3.32,2.05,0.95,0.91
2021-09-23,600276,47.48,47.27,48.27,46.76,586868,2817437488.0,3.19,-0.23,-0.11,0.92
2021-09-24,600276,47.18,49.28,49.58,47.03,927197,4591907072.0,5.39,4.25,2.01,1.46
2021-09-27,600276,49.32,50.23,51.64,48.68,881591,4483165440.0,6.01,1.93,0.95,1.38
2021-09-28,600276,50.98,49.87,50.98,48.81,542766,2718214272.0,4.32,-0.72,-0.36,0.85
2021-09-29,600276,49.38,49.4,49.92,48.24,484391,2403983216.0,3.37,-0.94,-0.47,0.76
2021-09-30,600276,49.42,49.71,50.11,48.92,411221,2066473088.0,2.41,0.63,0.31,0.65
2021-10-08,600276,50.34,53.67,54.2,49.56,1124309,5960888320.0,9.33,7.97,3.96,1.76
2021-10-11,600276,53.67,53.09,55.02,52.49,739909,3991927776.0,4.71,-1.08,-0.58,1.16
2021-10-12,600276,53.23,53.28,54.18,52.58,549721,2964962224.0,3.01,0.36,0.19,0.86
2021-10-13,600276,53.03,52.43,53.03,51.03,607656,3188382880.0,3.75,-1.6,-0.85,0.95
2021-10-14,600276,51.93,50.54,52.17,50.54,561685,2894632512.0,3.11,-3.6,-1.89,0.88
2021-10-15,600276,49.88,49.53,50.85,49.22,569812,2873134528.0,3.23,-2.0,-1.01,0.89
2021-10-18,600276,49.22,48.58,49.48,48.01,515125,2522939152.0,2.97,-1.92,-0.95,0.81
2021-10-19,600276,48.22,49.09,50.22,48.14,521175,2600860192.0,4.28,1.05,0.51,0.82
2021-10-20,600276,48.48,51.06,51.37,47.28,965917,4832594944.0,8.33,4.01,1.97,1.52
2021-10-21,600276,50.44,49.98,50.8,49.85,437411,2217575680.0,1.86,-2.12,-1.08,0.69
2021-10-22,600276,50.09,50.78,51.34,49.89,461962,2366555936.0,2.9,1.6,0.8,0.73
2021-10-25,600276,50.48,50.69,51.78,50.28,459922,2365503024.0,2.95,-0.18,-0.09,0.72
2021-10-26,600276,50.74,48.88,50.87,48.88,638573,3191722752.0,3.93,-3.57,-1.81,1.0
2021-10-27,600276,48.78,48.54,49.35,48.16,341071,1679520656.0,2.43,-0.7,-0.34,0.53
2021-10-28,600276,48.04,48.24,49.63,47.96,445554,2192740592.0,3.44,-0.62,-0.3,0.7
2021-10-29,600276,47.98,48.72,49.36,47.98,427476,2109798464.0,2.86,1.0,0.48,0.67
2021-11-01,600276,48.5,49.28,49.58,48.03,487702,2405113968.0,3.18,1.15,0.56,0.76
2021-11-02,600276,48.99,47.98,49.76,47.48,480225,2360199328.0,4.63,-2.64,-1.3,0.75
2021-11-03,600276,47.99,48.6,49.66,47.99,415537,2050267696.0,3.48,1.29,0.62,0.65
2021-11-04,600276,48.73,50.69,51.28,48.48,823350,4189625776.0,5.76,4.3,2.09,1.29
2021-11-05,600276,50.73,51.29,53.16,50.7,920662,4838454272.0,4.85,1.18,0.6,1.44
2021-11-08,600276,51.48,49.1,51.71,48.98,826903,4150966640.0,5.32,-4.27,-2.19,1.3
2021-11-09,600276,49.16,49.29,49.86,48.98,373595,1865246448.0,1.79,0.39,0.19,0.59
2021-11-10,600276,49.29,53.21,53.98,49.18,1371612,7216853504.0,9.74,7.95,3.92,2.15
2021-11-11,600276,52.98,52.48,53.27,52.04,775870,4111710416.0,2.31,-1.37,-0.73,1.22
2021-11-12,600276,52.53,52.03,52.93,51.49,443428,2336050944.0,2.74,-0.86,-0.45,0.7
2021-11-15,600276,52.05,52.85,53.43,51.87,590072,3142645536.0,3.0,1.58,0.82,0.93
2021-11-16,600276,52.88,53.83,54.45,52.85,676750,3675390144.0,3.03,1.85,0.98,1.06
2021-11-17,600276,53.98,53.4,54.63,53.26,522252,2832198112.0,2.55,-0.8,-0.43,0.82
2021-11-18,600276,52.98,51.26,53.06,51.08,696159,3631499024.0,3.71,-4.01,-2.14,1.09
2021-11-19,600276,50.8,51.47,51.7,50.72,366586,1898746320.0,1.91,0.41,0.21,0.57
2021-11-22,600276,52.07,51.5,52.65,51.33,431026,2252992608.0,2.56,0.06,0.03,0.68
2021-11-23,600276,51.29,51.56,51.93,51.09,298044,1547512992.0,1.63,0.12,0.06,0.47
2021-11-24,600276,51.43,51.36,51.68,50.98,301306,1562921152.0,1.36,-0.39,-0.2,0.47
2021-11-25,600276,51.38,52.47,52.58,51.11,473939,2488862272.0,2.86,2.16,1.11,0.74
2021-11-26,600276,52.66,51.83,52.68,51.73,421663,2219333936.0,1.81,-1.22,-0.64,0.66
2021-11-29,600276,51.86,50.57,52.67,50.31,566364,2926758480.0,4.55,-2.43,-1.26,0.89
2021-11-30,600276,50.13,49.65,50.58,49.54,482994,2432124864.0,2.06,-1.82,-0.92,0.76
2021-12-01,600276,49.66,49.98,50.13,49.19,320410,1608598528.0,1.89,0.66,0.33,0.5
2021-12-02,600276,49.41,48.54,49.41,48.5,524007,2587430784.0,1.82,-2.88,-1.44,0.82
2021-12-03,600276,48.51,48.68,48.9,48.36,388783,1906744464.0,1.11,0.29,0.14,0.61
2021-12-06,600276,48.68,48.76,49.28,48.67,362115,1790176208.0,1.25,0.16,0.08,0.57
2021-12-07,600276,49.16,49.66,49.76,48.77,415265,2072751936.0,2.03,1.85,0.9,0.65
2021-12-08,600276,49.67,49.84,49.86,48.88,334290,1672764832.0,1.97,0.36,0.18,0.52
2021-12-09,600276,49.88,50.87,51.09,49.49,576039,2943428272.0,3.21,2.07,1.03,0.9
2021-12-10,600276,50.49,50.74,51.16,50.39,396118,2026831792.0,1.51,-0.26,-0.13,0.62
2021-12-13,600276,50.97,50.48,51.48,50.36,444106,2282691520.0,2.21,-0.51,-0.26,0.7
2021-12-14,600276,50.13,50.48,50.96,50.1,309301,1579648080.0,1.7,0.0,0.0,0.48
2021-12-15,600276,50.15,49.48,50.48,49.04,423673,2128092496.0,2.85,-1.98,-1.0,0.66
2021-12-16,600276,49.18,49.71,49.78,48.81,317147,1584599552.0,1.96,0.46,0.23,0.5
2021-12-17,600276,49.76,49.26,49.97,49.26,264860,1324231760.0,1.43,-0.91,-0.45,0.42
2021-12-20,600276,48.93,49.36,49.93,48.84,251471,1256799952.0,2.21,0.2,0.1,0.39
2021-12-21,600276,48.95,49.52,49.66,48.94,223402,1117217040.0,1.46,0.32,0.16,0.35
2021-12-22,600276,49.48,49.14,49.57,49.04,251012,1249818864.0,1.07,-0.77,-0.38,0.39
2021-12-23,600276,49.19,48.89,49.38,48.68,254866,1261839056.0,1.42,-0.51,-0.25,0.4
2021-12-24,600276,48.78,49.6,49.81,48.73,330458,1650578672.0,2.21,1.45,0.71,0.52
2021-12-27,600276,49.6,49.89,49.98,49.38,268236,1345667376.0,1.21,0.58,0.29,0.42
2021-12-28,600276,49.89,49.65,50.25,49.4,277510,1392384208.0,1.7,-0.48,-0.24,0.44
2021-12-29,600276,49.65,49.2,49.65,49.11,214951,1070424592.0,1.09,-0.91,-0.45,0.34
2021-12-30,600276,49.22,49.49,49.94,48.91,285881,1428754176.0,2.09,0.59,0.29,0.45
2021-12-31,600276,49.68,50.19,50.46,49.47,379036,1916624432.0,2.0,1.41,0.7,0.59
2022-01-04,600276,50.26,49.87,50.44,49.32,375581,1888484352.0,2.23,-0.64,-0.32,0.59
2022-01-05,600276,49.82,50.4,51.0,49.37,466265,2364178384.0,3.27,1.06,0.53,0.73
2022-01-06,600276,50.41,49.59,50.96,49.48,443946,2237642576.0,2.94,-1.61,-0.81,0.7
2022-01-07,600276,49.6,50.36,50.96,49.29,483774,2458510192.0,3.37,1.55,0.77,0.76
2022-01-10,600276,50.38,50.6,50.96,49.68,393542,2007381520.0,2.54,0.48,0.24,0.62
2022-01-11,600276,50.09,49.66,50.28,49.49,370172,1864009280.0,1.56,-1.86,-0.94,0.58
2022-01-12,600276,49.71,49.07,49.88,48.94,516616,2571709568.0,1.89,-1.19,-0.59,0.81
2022-01-13,600276,48.97,46.96,49.05,46.49,910495,4386484480.0,5.22,-4.3,-2.11,1.43
2022-01-14,600276,46.48,46.13,46.91,46.06,493168,2312333392.0,1.81,-1.77,-0.83,0.77
2022-01-17,600276,46.14,45.89,46.36,45.54,394114,1823738256.0,1.78,-0.52,-0.24,0.62
2022-01-18,600276,45.89,45.69,45.98,45.48,354221,1635215744.0,1.09,-0.44,-0.2,0.56
2022-01-19,600276,45.58,45.21,45.86,44.77,413248,1896409296.0,2.39,-1.05,-0.48,0.65
2022-01-20,600276,45.13,45.17,45.58,45.06,350225,1602248256.0,1.15,-0.09,-0.04,0.55
2022-01-21,600276,45.18,44.42,45.36,43.98,446901,2006159056.0,3.06,-1.66,-0.75,0.7
2022-01-24,600276,43.98,42.77,44.41,42.76,648814,2842696800.0,3.71,-3.71,-1.65,1.02
2022-01-25,600276,42.58,42.3,43.26,42.15,403950,1745560672.0,2.6,-1.1,-0.47,0.63
2022-01-26,600276,42.62,41.57,42.76,41.52,379315,1612771184.0,2.93,-1.73,-0.73,0.59
2022-01-27,600276,41.57,40.57,41.75,40.49,465658,1935136848.0,3.03,-2.41,-1.0,0.73
2022-01-28,600276,40.57,40.43,41.03,40.36,349369,1440188016.0,1.65,-0.35,-0.14,0.55
2022-02-07,600276,40.94,40.62,41.13,40.51,313714,1296168800.0,1.53,0.47,0.19,0.49
2022-02-08,600276,40.62,41.2,41.25,40.18,310682,1283466064.0,2.63,1.43,0.58,0.49
2022-02-09,600276,41.18,41.49,41.62,41.06,320538,1342822000.0,1.36,0.7,0.29,0.5
2022-02-10,600276,41.59,41.05,41.59,40.82,256442,1067112304.0,1.86,-1.06,-0.44,0.4
2022-02-11,600276,40.83,40.74,40.98,40.06,371662,1526796368.0,2.24,-0.76,-0.31,0.58
2022-02-14,600276,40.48,39.23,40.7,39.18,537082,2162387200.0,3.73,-3.71,-1.51,0.84
2022-02-15,600276,39.23,40.68,40.84,39.08,645330,2630811776.0,4.49,3.7,1.45,1.01
2022-02-16,600276,40.48,40.05,40.56,39.88,483055,1962479504.0,1.67,-1.55,-0.63,0.76
2022-02-17,600276,40.06,40.09,40.35,39.89,271649,1104067984.0,1.15,0.1,0.04,0.43
2022-02-18,600276,39.69,40.44,40.56,39.52,321422,1307024480.0,2.59,0.87,0.35,0.5
2022-02-21,600276,40.28,40.41,40.63,40.08,253580,1035019824.0,1.36,-0.07,-0.03,0.4
2022-02-22,600276,40.41,39.59,40.41,39.49,321387,1291738288.0,2.28,-2.03,-0.82,0.5
2022-02-23,600276,39.73,40.38,40.42,39.66,336118,1365148880.0,1.92,2.0,0.79,0.53
2022-02-24,600276,40.15,39.16,40.22,38.81,559658,2238371840.0,3.49,-3.02,-1.22,0.88
2022-02-25,600276,39.37,39.59,40.66,39.35,536279,2166885504.0,3.35,1.1,0.43,0.84
2022-02-28,600276,39.6,39.56,39.92,39.28,319263,1279675440.0,1.62,-0.08,-0.03,0.5
2022-03-01,600276,39.56,40.54,40.77,39.56,544670,2225294400.0,3.06,2.48,0.98,0.85
2022-03-02,600276,40.31,40.09,40.31,39.9,277590,1125487360.0,1.01,-1.11,-0.45,0.44
2022-03-03,600276,40.25,39.63,40.33,39.58,285092,1148449840.0,1.87,-1.15,-0.46,0.45
